"species","IUCN_category","area_global","pa_count","pa_quality_mean","mhw_freq","mhw_total_days","mhw_max_int","mhw_mean_int","mhw_cum_int","slope_intensity","slope_freq","slope_cum","slope_max","slope_total","dem_mean","dem_range","order","adult_mass_g","brain_mass_g","trophic_level","det_diet_breadth_n","habitat_breadth_n","activity_cycle","foraging_stratum","fossoriality","hibernation_torpor","max_longevity_d","litter_size_n","litters_per_year_y","generation_length_d","density_n_km2","Exposure","IUCN_num","Trait_sensitivity","Sensitivity","Suitability","Risk_index","Risk_level"
"Rusa timorensis","VU",0.000133294752287014,0.75,0.422835529323746,0.635674694598436,0.584226274422398,0.386763333379006,0.0714208308967338,0.104651930265192,NA,0.390366248449321,0.255654686707791,NA,0.417457463236543,0.198638354495383,0.282876382751478,"Cetartiodactyla",0.0195646784563605,0.0375697842211155,0,0,0.428571428571429,2,"G",1,0,7701.5,1,1,1825,6.05825230304088,0.355776932744427,0.5,0.0971411782497809,0.29857058912489,0.330896712264579,0.0710751811949674,"High"
"Rusa unicolor","VU",0.0897676668276419,1,0.625095192653477,0.639403810132352,0.724983777734691,0.634792762180725,0.230422280916083,0.274971527285299,0.420125676325525,0.252835767077023,0.289920293073437,0.334242265458251,0.308071828313411,0.170556517496932,0.813424195574723,"Cetartiodactyla",0.0551308160191132,0.0570557569387158,0,0,0.714285714285714,2,"G",1,0,9643.3,1,1,3285,7.0333528432271,0.41097699884968,0.5,0.165294457448709,0.332647228724354,0.539768714510555,0.0629183846013911,"High"
"Saccolaimus saccolaimus","LC",0.0226270489612441,1,0.607954468769434,0.623763630229928,0.659923659386318,0.591952524940801,0.141060720534768,0.187202523308495,0.358980978290295,0.343370346068689,0.287111938274948,0.292808413431771,0.389225170373491,0.0931958394160559,0.374552034787713,"Chiroptera",1.28043548645056e-05,0.000121095373954721,1,0,0.285714285714286,1,"A",2,0,5076.03074650118,1,1.09591,1771.66491400649,1620.50350107704,0.387539990483951,0,0.257169637088621,0.128584818544311,0.419665878386889,0.0289190702937446,"Low"
"Saiga tatarica","NT",0.00889136273831418,0.875,0.757266794986151,0.753017448132231,0.80123140762097,0.723355391304112,0.532461922664068,0.552481995402195,0.549122205636073,0.152230642334527,0.524496053528265,0.446467631603248,0.317381185255219,0.0937559105920232,0.448301430950337,"Cetartiodactyla",0.011798216112684,0.0184883043914957,0,0,0.142857142857143,2,"G",2,0,4380,1.575,1.05,1700.19755,0.75,0.535224588348091,0.25,0.0346287326722645,0.142314366336132,0.436643099853365,0.042910978538889,"High"
"Salpingotulus michaelis","DD",2.64004620259061e-05,0,NA,0.675217738102386,0.821217141832647,0.763258191441321,0.228583310794753,0.287260622484916,0.654284760915792,0.102937294032164,0.419406533394603,0.40162213283041,0.351358308855782,0.329204861059817,0.108650080726797,"Rodentia",6.14907170306115e-07,0.000123172774485876,0,0.25,0,1,"G",1,0,456.25,3,2.72,603.786390100014,2324.96926362621,0.470514603468478,NA,0.0500247575363312,0.0500247575363312,0.10947033556216,0.020960734183267,"Low"
"Salpingotus crassicauda","LC",0.0161225664353927,0.875,0.762839561685614,0.766645208267026,0.706758156363248,0.581905450541106,0.496110788176723,0.457346612494655,0.632411544855121,0.270723478790585,0.558411891680552,0.545872800376923,0.369712409758299,0.289334862807821,0.623360191276108,"Rodentia",3.51863547452944e-06,0.000180673406821999,0.5,0.25,0.285714285714286,1,"G",1,0,1078.26474999489,2.58,2,614.561373841628,1890.27274720135,0.538589834130424,0,0.207179695551316,0.103589847775658,0.513331436440987,0.0271524261120464,"Low"
"Salpingotus heptneri","DD",0.000171329500713021,0,NA,0.746793348645779,0.772378960889928,0.81513105049203,0.509379736369993,0.50972481984414,0.52347701318801,0.146276864201559,0.557911669837619,0.444666531844014,0.328652998819816,0.0571295865779472,0.0102192070576334,"Rodentia",2.21428693145586e-06,0.000156177159570057,0.5,0.25,0,1,"G",1,0,947.63733333455,3.69512499999999,2.36228,609.170493558387,2230.75338140618,0.535439299413289,NA,0.1500316782893,0.1500316782893,0.0168800307840734,0.0789768356187345,"High"
"Salpingotus kozlovi","LC",0.0183065242226064,0.875,0.849219003422843,0.772067104873682,0.727432113080071,0.591298514624123,0.43365244175661,0.416311527179936,0.602398407162686,0.236752455388314,0.507489756874445,0.541620116141863,0.343794384786714,0.320437708492533,0.778160877723997,"Rodentia",2.40062243760923e-06,0.000159283808470386,0.5,0.25,0.285714285714286,1,"G",1,0,1044.25131250018,3.80703166666666,2.085335,615.159375658329,2060.38076228591,0.517281682186844,0,0.207175194029039,0.103587597014519,0.568224822772396,0.0231362266050506,"Low"
"Salpingotus pallidus","DD",0.000657997566588053,0.25,0.635800026381744,0.7763555285019,0.76684850854324,0.715235548634512,0.531663791575223,0.525331736474894,0.385248389111789,0.11620071382073,0.380036373006125,0.305313517315699,0.255561758054064,0.0866318671553737,0.0445527892347839,"Rodentia",2.49379019068591e-06,0.000159342500557119,0.5,0.25,0,1,"G",1,0,966.03941666837,3.70762749999999,2.378225,607.096999416715,2247.33255331094,0.475779586503818,NA,0.15003236725815,0.15003236725815,0.203528536067698,0.0568539949720003,"High"
"Saxatilomys paulinae","DD",2.85033139158907e-05,0.25,0.85652263799876,0.891459260721864,0.78770820819117,0.631491247123557,0.224290825995472,0.287630035162736,0.432469671047708,0.492170316516318,0.477891364589099,0.506807414608673,0.557124499402415,0.117482507665924,0.0507882654711163,"Rodentia",0.00465993581195556,0.00808849132992689,1,0,0.142857142857143,1,"G",1,0,5199.96672082835,2.4557375,1.826145,2519.41736009131,773.830458135209,0.528904284335901,NA,0.231121113999805,0.231121113999805,0.254964382889943,0.0910738596785393,"Very high"
"Scapanulus oweni","LC",0.00408905324452779,0.375,0.99490709835336,0.71742325631306,0.685982400982166,0.433782777651453,0.358182464553741,0.34308691042182,0.723590963663892,0.213955731088916,0.452815861916446,0.526531985852642,0.33758490998734,0.372135639498456,0.556918324314063,"Eulipotyphla",6.40994141167587e-06,0.00181620799344245,1,0,0,2,"G",1,0,1330.47974997664,3.16486666666667,1.71124,843.62422919994,1771.14130026011,0.479293726243148,0,0.200364523586971,0.100182261793485,0.460610023082081,0.025899742648215,"Low"
"Scaptochirus moschatus","LC",0.0139552906596595,0.5,0.975476645271513,0.754011700766818,0.669694560516988,0.551741750869393,0.402943194342326,0.365371417008523,0.665235000225828,0.250590602662699,0.453493986648978,0.55412769113379,0.333170173231831,0.221288298225458,0.540091252921384,"Eulipotyphla",2.75590213600832e-05,0.000256498901506616,1,0,0.142857142857143,2,"G",1,0,1095,3.52139999999996,1.016305,750.020736710849,4355.35891597078,0.500038007740717,0,0.228628240156002,0.114314120078001,0.450162297415603,0.0314294955249591,"Medium"
"Scaptonyx fusicaudus","LC",0.0105826906171654,0.625,0.953412612101246,0.726640434420075,0.677105471903355,0.438138311672495,0.284508298136063,0.28323203594248,0.56319218133191,0.271960015442038,0.388601835823534,0.439765666764133,0.354854386588117,0.392191640036172,0.660616189165811,"Eulipotyphla",5.47826388090903e-06,0.000207502825021099,1,0,0,2,"G",1,0,1334.04397499671,3.5449075,1.02827,730.281173895147,3611.43272688156,0.44279986380242,0,0.20004259621778,0.10002129810889,0.528360626384079,0.0208886329765695,"Low"
"Sciurotamias davidianus","LC",0.0157754715123822,0.375,0.971299629471626,0.736332371452509,0.690790162038297,0.517706705265858,0.351895451479134,0.342017070514865,0.65206388441526,0.245523864458305,0.441531859919551,0.510081359948563,0.348268100027706,0.273198622002775,0.690849464716338,"Rodentia",0.000134080819044425,0.00106335748088112,0,0.25,0,3,"G",1,0,2339.041666545,2.5,2,1152.54190404407,464.292303765977,0.483621082952005,0,0.0502394876599851,0.0251197438299926,0.465224637540624,0.00649668518210718,"Very low"
"Sciurotamias forresti","LC",0.00370693685068342,0.5,0.951319819162899,0.730822059232416,0.675068735963663,0.456067054960441,0.245849005246742,0.259804370300644,0.419396699002285,0.328838655070319,0.364340235257021,0.35423719020375,0.38130150966145,0.398688819676961,0.486831761167114,"Rodentia",0.000134080819044425,0.00106948889489011,0,0.25,0.142857142857143,3,"G",1,0,2010.92187498576,2.29686,1.591625,1156.79886556561,450.356976072675,0.421572551489873,0,0.0788121425142155,0.0394060712571077,0.468109467371531,0.00883604104947452,"Very low"
